strategy,agents,rewards
sab_transformer,5,"[[4.975159645080566, 5.169808387756348, 4.699462890625, 5.017138481140137, 4.947248458862305, 4.911189079284668, 5.015658855438232, 4.706264495849609, 4.951307773590088, 5.076381206512451], [4.9183669090271, 4.880660057067871, 4.894876480102539, 4.8253021240234375, 5.022217750549316, 5.03188419342041, 4.739853858947754, 4.799244403839111, 5.070679664611816, 5.137488842010498], [4.8944220542907715, 4.869336128234863, 5.120336532592773, 5.050941467285156, 4.784799575805664, 4.794256210327148, 4.8338141441345215, 4.931134223937988, 4.847051620483398, 4.801009654998779], [4.988564491271973, 5.045514106750488, 4.749250888824463, 4.87175989151001, 4.691335201263428, 4.939759731292725, 4.783310890197754, 5.09455680847168, 4.720404624938965, 5.1581711769104], [5.366335868835449, 4.990159034729004, 4.803989410400391, 4.858813762664795, 4.805685043334961, 4.97292423248291, 4.978299617767334, 5.094529628753662, 4.913322448730469, 4.898265838623047], [4.8390212059021, 4.976413726806641, 4.7989959716796875, 5.105428218841553, 4.945784568786621, 5.326463222503662, 4.920047283172607, 4.810515880584717, 4.88917350769043, 4.935991287231445], [4.766336441040039, 5.004847526550293, 4.995548725128174, 5.270407676696777, 4.766871929168701, 4.925387382507324, 4.685571670532227, 4.853029727935791, 4.9609575271606445, 5.0509419441223145], [4.896461009979248, 5.106628894805908, 4.806814193725586, 4.8675312995910645, 4.823498249053955, 4.868948459625244, 4.8138604164123535, 4.8551764488220215, 4.904041290283203, 4.754456996917725], [4.8155975341796875, 4.594179153442383, 4.88863468170166, 5.021764755249023, 4.946018218994141, 4.855066299438477, 4.8593549728393555, 4.896300792694092, 4.710594654083252, 4.867471218109131], [4.976045608520508, 4.953439235687256, 4.8373613357543945, 4.816689491271973, 4.950217247009277, 5.087575435638428, 5.177700042724609, 4.8045854568481445, 4.783775329589844, 4.624312400817871]]"
sab_transformer,6,"[[5.806981563568115, 6.003925800323486, 5.873724937438965, 6.16765832901001, 5.978907108306885, 5.973347187042236, 5.8760857582092285, 5.711309909820557, 5.854184150695801, 6.088566780090332], [6.185340881347656, 6.047669887542725, 6.1613850593566895, 5.721052169799805, 5.84085750579834, 5.51331090927124, 5.678732872009277, 6.266814708709717, 6.025561332702637, 6.056835174560547], [5.702341556549072, 5.654670238494873, 5.974563121795654, 6.078139305114746, 5.923775672912598, 5.94131326675415, 5.7753119468688965, 6.038059711456299, 5.657888412475586, 5.9259257316589355], [5.925098419189453, 6.055201053619385, 5.838743209838867, 5.867532730102539, 5.989176273345947, 6.046862602233887, 5.628228187561035, 5.880802631378174, 5.933863639831543, 5.719749450683594], [5.904273986816406, 6.04521369934082, 5.785211086273193, 5.533461570739746, 5.7915568351745605, 5.7485833168029785, 5.6845173835754395, 5.933828353881836, 6.104556083679199, 5.973968982696533], [6.116859436035156, 5.690562725067139, 5.972421646118164, 5.792323589324951, 5.752712726593018, 5.657139301300049, 5.867959022521973, 6.114426612854004, 5.7745842933654785, 5.949141979217529], [6.049245834350586, 5.818951606750488, 5.905086994171143, 5.804351329803467, 5.780177116394043, 5.817334175109863, 5.73922872543335, 5.7452263832092285, 5.542672157287598, 5.537395000457764], [5.968795299530029, 5.882476806640625, 5.8858208656311035, 5.793736457824707, 5.956328868865967, 5.925008773803711, 6.007566928863525, 5.794973373413086, 5.687046527862549, 5.762484550476074], [6.0467400550842285, 5.429897785186768, 5.598628520965576, 5.887775897979736, 5.854888916015625, 5.777163982391357, 5.739931106567383, 5.594233989715576, 5.883790493011475, 6.199207305908203], [5.97962760925293, 5.623073101043701, 5.910511493682861, 5.838213920593262, 5.654282093048096, 5.842640399932861, 5.685137748718262, 5.839427947998047, 5.55590295791626, 6.077285289764404]]"
sab_transformer,10,"[[9.361056327819824, 9.478216171264648, 8.894662857055664, 9.154062271118164, 8.94291877746582, 9.275877952575684, 9.21717643737793, 9.181269645690918, 8.91556167602539, 9.182066917419434], [9.50723934173584, 9.080801010131836, 8.69445514678955, 9.130958557128906, 8.834982872009277, 9.55549430847168, 9.331233024597168, 9.33289909362793, 9.4502592086792, 9.407817840576172], [9.048717498779297, 8.696959495544434, 9.34936809539795, 8.842154502868652, 8.817460060119629, 8.912734031677246, 9.048644065856934, 9.289494514465332, 8.978361129760742, 9.052396774291992], [9.442086219787598, 9.591632843017578, 8.941146850585938, 8.584158897399902, 8.863373756408691, 9.542085647583008, 9.183514595031738, 9.242334365844727, 9.29800033569336, 9.25931167602539], [8.950730323791504, 9.025688171386719, 8.79404067993164, 9.210418701171875, 9.639947891235352, 9.099038124084473, 9.38407039642334, 8.86669635772705, 9.18759536743164, 9.296765327453613], [9.191673278808594, 9.209327697753906, 8.978035926818848, 8.101177215576172, 9.223719596862793, 9.347846984863281, 8.72156810760498, 8.990202903747559, 8.973125457763672, 8.338281631469727], [9.252488136291504, 9.017047882080078, 9.178864479064941, 9.412999153137207, 8.747299194335938, 8.555253028869629, 8.96494197845459, 8.868074417114258, 9.541296005249023, 8.591314315795898], [8.404153823852539, 8.578923225402832, 9.494990348815918, 9.340123176574707, 8.721595764160156, 8.80607795715332, 8.760909080505371, 8.915183067321777, 9.219097137451172, 9.022089958190918], [8.796823501586914, 9.405634880065918, 8.846771240234375, 9.202045440673828, 9.073888778686523, 9.320664405822754, 9.086111068725586, 9.010672569274902, 9.202445030212402, 8.617934226989746], [9.168754577636719, 9.081340789794922, 8.634591102600098, 8.913495063781738, 8.798903465270996, 8.089695930480957, 8.489848136901855, 8.297063827514648, 8.744942665100098, 8.645837783813477]]"
sab_transformer,15,"[[11.102383613586426, 10.893953323364258, 11.545936584472656, 11.920021057128906, 10.76512336730957, 11.546770095825195, 10.91964340209961, 10.777746200561523, 11.08896255493164, 11.85631275177002], [12.26287841796875, 11.303303718566895, 12.005033493041992, 11.702454566955566, 11.795069694519043, 11.835023880004883, 10.65794563293457, 11.453574180603027, 10.234642028808594, 11.365814208984375], [10.043819427490234, 10.98243522644043, 10.60325813293457, 10.166016578674316, 10.838968276977539, 10.318060874938965, 11.245739936828613, 10.595331192016602, 9.286733627319336, 9.910709381103516], [11.600727081298828, 12.242745399475098, 10.843527793884277, 11.545388221740723, 11.240142822265625, 12.106978416442871, 11.42702579498291, 11.729146003723145, 12.123592376708984, 12.385416984558105], [11.951748847961426, 11.702322006225586, 12.01917552947998, 11.65904712677002, 11.84498405456543, 11.211055755615234, 12.177225112915039, 10.913630485534668, 11.807661056518555, 12.740333557128906], [11.352429389953613, 10.20590591430664, 11.060626983642578, 11.571148872375488, 9.398009300231934, 11.981633186340332, 10.634593963623047, 11.428789138793945, 10.61436653137207, 11.112767219543457], [10.481870651245117, 11.184103965759277, 11.293558120727539, 10.044110298156738, 11.54720687866211, 11.242341995239258, 11.002337455749512, 11.344767570495605, 10.478092193603516, 10.932991981506348], [9.756568908691406, 11.122403144836426, 11.456440925598145, 10.712923049926758, 8.88121223449707, 10.204299926757812, 10.974592208862305, 11.319732666015625, 10.36705493927002, 11.102031707763672], [10.861698150634766, 11.072113990783691, 11.865229606628418, 10.641302108764648, 11.823389053344727, 12.087993621826172, 10.059724807739258, 10.846393585205078, 10.934382438659668, 10.965827941894531], [11.066986083984375, 9.39790153503418, 10.921061515808105, 10.355452537536621, 10.591402053833008, 10.483686447143555, 10.039840698242188, 10.241924285888672, 9.374049186706543, 10.077730178833008]]"
sab_transformer,20,"[[9.801135063171387, 9.877622604370117, 9.312519073486328, 8.76800537109375, 8.605273246765137, 9.19364070892334, 10.951635360717773, 10.070096969604492, 8.752169609069824, 11.247557640075684], [10.518457412719727, 11.069960594177246, 12.034107208251953, 9.61640453338623, 11.199003219604492, 10.84380054473877, 11.086318016052246, 10.410623550415039, 10.287169456481934, 12.340437889099121], [9.144879341125488, 8.28099250793457, 6.637975215911865, 8.720724105834961, 9.57194709777832, 7.660237789154053, 8.740402221679688, 8.27367877960205, 8.951428413391113, 8.647432327270508], [10.590102195739746, 9.673415184020996, 10.213683128356934, 10.183246612548828, 9.415492057800293, 9.445483207702637, 10.903848648071289, 11.718263626098633, 9.369755744934082, 10.741132736206055], [11.139801979064941, 12.797930717468262, 11.231592178344727, 11.554400444030762, 11.699378967285156, 12.458348274230957, 11.329737663269043, 11.760013580322266, 11.221748352050781, 10.230208396911621], [10.595783233642578, 6.650619983673096, 7.6044020652771, 8.730159759521484, 8.113555908203125, 8.799942016601562, 6.384884357452393, 7.376874923706055, 8.321831703186035, 9.17467975616455], [9.25596809387207, 8.942458152770996, 10.845246315002441, 8.609954833984375, 8.657225608825684, 9.34517765045166, 9.767129898071289, 9.944071769714355, 9.80512523651123, 7.521971702575684], [8.267754554748535, 9.171942710876465, 9.090490341186523, 8.181921005249023, 9.23292350769043, 6.787231922149658, 8.415130615234375, 6.2184834480285645, 8.380504608154297, 4.924891948699951], [10.498960494995117, 10.317329406738281, 10.696791648864746, 9.51156234741211, 10.892661094665527, 10.793782234191895, 10.588984489440918, 9.6500244140625, 11.204249382019043, 9.41782283782959], [7.306621074676514, 8.86539077758789, 7.5402069091796875, 8.831745147705078, 6.956662654876709, 6.401483535766602, 9.468914031982422, 6.816851615905762, 7.422639846801758, 7.659417152404785]]"
isab_transformer,5,"[[4.945849418640137, 4.968430519104004, 5.0019049644470215, 4.9846978187561035, 4.920137405395508, 5.017003536224365, 5.052189826965332, 4.96903657913208, 4.834493637084961, 4.766095161437988], [4.7656683921813965, 4.877556800842285, 4.652143478393555, 5.001857280731201, 4.611044883728027, 4.687140941619873, 4.9120330810546875, 5.029216766357422, 4.920475482940674, 4.934810638427734], [5.016228199005127, 5.080789566040039, 5.020240306854248, 4.952735900878906, 5.1042962074279785, 5.043311595916748, 5.0435614585876465, 4.768030166625977, 5.016504764556885, 4.923696041107178], [5.001278400421143, 5.10836935043335, 5.195923805236816, 4.774997234344482, 5.104222774505615, 4.798060417175293, 4.852017879486084, 4.72450065612793, 5.028251647949219, 5.089903354644775], [5.2481584548950195, 5.022741317749023, 4.99430513381958, 5.209094047546387, 5.0957207679748535, 5.062604904174805, 4.8590216636657715, 4.944192886352539, 5.187163829803467, 4.919895172119141], [4.650066375732422, 5.027505397796631, 4.886043548583984, 4.762625694274902, 4.895780086517334, 4.824395179748535, 4.6724066734313965, 4.838647365570068, 4.873575687408447, 4.863490104675293], [4.742919445037842, 5.0349955558776855, 4.908082962036133, 4.659443378448486, 4.971268177032471, 4.747300148010254, 4.675809860229492, 4.899804592132568, 4.787698745727539, 4.819144248962402], [4.814099311828613, 5.1017165184021, 4.923851490020752, 4.771316051483154, 4.970582485198975, 4.563840389251709, 4.919334888458252, 4.708761692047119, 4.717926979064941, 4.658694744110107], [4.990208148956299, 4.940099239349365, 4.696633815765381, 4.706491947174072, 4.81080961227417, 4.85720682144165, 5.116322994232178, 5.246108055114746, 4.897620677947998, 4.845559597015381], [5.11830472946167, 5.0175299644470215, 4.887778282165527, 4.869113922119141, 4.987403392791748, 4.86245059967041, 4.816581726074219, 5.03319787979126, 4.676889896392822, 5.073168754577637]]"
isab_transformer,6,"[[5.786062240600586, 6.0439677238464355, 5.809467792510986, 6.050748825073242, 5.992045879364014, 5.895202159881592, 5.846767902374268, 5.330698013305664, 6.267177104949951, 5.915005207061768], [5.814967632293701, 5.92501163482666, 5.835725784301758, 5.524112701416016, 5.724040985107422, 5.620944499969482, 5.5730061531066895, 5.93759298324585, 5.808834552764893, 5.804168701171875], [5.739318370819092, 5.842387676239014, 6.1013312339782715, 5.872077941894531, 6.037943363189697, 5.490690231323242, 6.01757287979126, 5.937943458557129, 5.69820499420166, 5.955887317657471], [6.192641258239746, 5.830442428588867, 5.852195739746094, 6.276240825653076, 5.3986945152282715, 5.8691277503967285, 5.862484455108643, 5.729766845703125, 5.961204528808594, 5.693992614746094], [5.913866996765137, 5.83333683013916, 6.0199055671691895, 5.888316631317139, 6.035099983215332, 5.665799140930176, 5.824746131896973, 5.904844284057617, 5.809443473815918, 6.121763706207275], [5.752219200134277, 5.4916462898254395, 5.817484378814697, 5.935923099517822, 5.850753307342529, 5.667781352996826, 5.663368225097656, 5.590929985046387, 5.760406494140625, 5.803860664367676], [5.815817832946777, 5.863363265991211, 5.703566551208496, 5.904874801635742, 5.864477634429932, 5.806845664978027, 6.085038185119629, 5.854724884033203, 5.740590572357178, 5.805844306945801], [5.982857704162598, 5.886723518371582, 5.79883337020874, 5.480440139770508, 5.6943583488464355, 5.856556415557861, 5.997489929199219, 5.589999198913574, 5.803121566772461, 5.553675651550293], [5.963264465332031, 5.967539310455322, 5.713718414306641, 5.792949199676514, 5.716334342956543, 5.805769443511963, 5.708644390106201, 6.028563976287842, 6.074124336242676, 5.773561477661133], [6.080016613006592, 5.967508792877197, 5.8759446144104, 5.837886333465576, 5.926738262176514, 5.771040916442871, 6.028854846954346, 6.041905879974365, 5.800596237182617, 5.812197685241699]]"
isab_transformer,10,"[[9.303274154663086, 9.255786895751953, 9.105883598327637, 9.750391006469727, 9.58253288269043, 9.498991012573242, 9.498302459716797, 9.192638397216797, 9.183987617492676, 9.431161880493164], [8.72438907623291, 8.389601707458496, 8.626554489135742, 9.028343200683594, 8.470961570739746, 9.011409759521484, 9.097753524780273, 8.542612075805664, 8.764257431030273, 9.12615966796875], [9.10577392578125, 9.894973754882812, 8.954161643981934, 9.067753791809082, 8.85660171508789, 9.61807918548584, 9.203330039978027, 9.1951322555542, 9.3934907913208, 9.322524070739746], [9.398602485656738, 9.342609405517578, 8.998856544494629, 8.879983901977539, 9.388907432556152, 8.879273414611816, 8.751486778259277, 9.045108795166016, 8.70993423461914, 8.974507331848145], [8.93330192565918, 9.407001495361328, 8.810440063476562, 9.144073486328125, 9.350104331970215, 8.684269905090332, 9.461877822875977, 9.032769203186035, 9.259575843811035, 8.891583442687988], [8.813549995422363, 8.781902313232422, 8.803862571716309, 9.068041801452637, 8.897947311401367, 8.960988998413086, 8.794785499572754, 8.462404251098633, 8.319486618041992, 9.00321102142334], [9.10678768157959, 8.841638565063477, 9.09435749053955, 9.226164817810059, 8.881513595581055, 8.488719940185547, 8.950387954711914, 8.869367599487305, 8.36628246307373, 8.728127479553223], [8.816252708435059, 8.976919174194336, 8.988110542297363, 8.559661865234375, 8.848946571350098, 8.910109519958496, 8.360738754272461, 8.700732231140137, 8.869253158569336, 8.82465934753418], [9.050867080688477, 8.990581512451172, 9.524991989135742, 8.71735668182373, 8.794136047363281, 9.237871170043945, 9.100214004516602, 9.323896408081055, 9.209026336669922, 9.091374397277832], [9.4129638671875, 9.423880577087402, 9.408772468566895, 8.874093055725098, 9.13613510131836, 9.258525848388672, 9.140682220458984, 8.647210121154785, 8.636693000793457, 9.0559663772583]]"
isab_transformer,15,"[[11.997870445251465, 11.812860488891602, 12.441763877868652, 12.543745040893555, 12.840764045715332, 12.191203117370605, 12.777616500854492, 11.734259605407715, 12.282292366027832, 12.344278335571289], [11.268418312072754, 10.930194854736328, 11.36254596710205, 10.314722061157227, 10.450996398925781, 10.515557289123535, 9.48830509185791, 10.556788444519043, 10.760433197021484, 9.958945274353027], [10.750779151916504, 11.852128028869629, 12.129402160644531, 11.278617858886719, 11.251978874206543, 11.101287841796875, 12.054555892944336, 10.841097831726074, 11.256858825683594, 10.822614669799805], [10.960755348205566, 11.229385375976562, 11.307973861694336, 10.949325561523438, 11.64044189453125, 10.467220306396484, 11.381115913391113, 10.777759552001953, 11.036425590515137, 10.833191871643066], [11.91454029083252, 11.098790168762207, 11.069657325744629, 11.916284561157227, 11.869823455810547, 11.716485023498535, 10.80030632019043, 10.470772743225098, 11.509034156799316, 12.077974319458008], [9.612006187438965, 9.970107078552246, 10.911486625671387, 9.022398948669434, 9.287363052368164, 9.93169116973877, 9.539961814880371, 10.466464042663574, 9.379076957702637, 9.386762619018555], [10.388937950134277, 8.401286125183105, 10.317307472229004, 10.101030349731445, 10.36258316040039, 10.19296646118164, 8.855722427368164, 11.01298999786377, 9.618936538696289, 10.01609992980957], [9.994367599487305, 10.09911060333252, 10.317294120788574, 11.176916122436523, 8.35715103149414, 9.376070976257324, 10.458785057067871, 9.275918960571289, 10.363327980041504, 9.712334632873535], [10.30603313446045, 11.003960609436035, 11.360520362854004, 9.76632022857666, 11.523439407348633, 11.61829948425293, 10.84726333618164, 10.878914833068848, 10.973435401916504, 11.073134422302246], [10.200618743896484, 10.800193786621094, 10.641318321228027, 9.078078269958496, 11.058765411376953, 10.861735343933105, 10.553698539733887, 10.493431091308594, 11.746575355529785, 10.315298080444336]]"
isab_transformer,20,"[[12.491111755371094, 12.41856575012207, 13.078714370727539, 12.189416885375977, 12.102688789367676, 12.620040893554688, 12.569265365600586, 11.90472412109375, 12.45283031463623, 13.276233673095703], [8.845428466796875, 10.061752319335938, 8.71950912475586, 8.146923065185547, 9.389627456665039, 8.67897891998291, 8.262804985046387, 9.192527770996094, 8.450926780700684, 7.828798770904541], [8.878021240234375, 10.322359085083008, 10.005711555480957, 11.13023853302002, 9.34692668914795, 8.344635009765625, 10.762937545776367, 9.623056411743164, 9.884811401367188, 9.222647666931152], [9.502215385437012, 7.484858989715576, 9.155686378479004, 9.016288757324219, 9.59112548828125, 9.51341438293457, 9.443471908569336, 9.347064018249512, 9.416525840759277, 8.752163887023926], [11.168471336364746, 12.660386085510254, 10.267475128173828, 10.12988567352295, 11.836055755615234, 10.271590232849121, 11.418774604797363, 11.227863311767578, 10.725434303283691, 9.068239212036133], [7.286407947540283, 5.578440189361572, 4.528582572937012, 5.296124458312988, 6.795432090759277, 7.253293514251709, 5.624959468841553, 7.654529571533203, 7.6671061515808105, 7.011630058288574], [7.46783447265625, 5.985633850097656, 5.3218841552734375, 6.4912896156311035, 6.350789546966553, 5.609881401062012, 4.875885009765625, 7.019532680511475, 6.488443374633789, 6.043064594268799], [6.517035484313965, 7.489324569702148, 7.281108379364014, 7.284078598022461, 8.008091926574707, 6.527073383331299, 7.164183616638184, 5.722257137298584, 8.276412010192871, 5.728828430175781], [8.468280792236328, 8.402408599853516, 9.555578231811523, 9.181514739990234, 9.316875457763672, 9.253667831420898, 10.680563926696777, 10.285131454467773, 10.015698432922363, 8.153497695922852], [5.819254398345947, 7.079683303833008, 7.611547946929932, 6.941006660461426, 7.994798183441162, 6.975613594055176, 9.598957061767578, 8.676093101501465, 6.786176681518555, 6.7654547691345215]]"
